date,Na,Mg,K,Ca,Cl,NO3,SO4,Na_MS,Mg_MS,K_MS,Ca_MS,comments_IC,comments_MS
2019-05-30T06:00:00Z,1.262,2.457,0.51,33.688,0.107,0.437,6.01,749.548,1172.384,254.231,15110.71,NA,NA
2019-05-30T08:00:00Z,1.312,2.518,0.525,34.38,0.111,0.435,6.156,19.933,41.39,-3.871,695.382,NA,NA
2019-05-30T10:00:00Z,1.336,2.57,0.547,35.062,0.114,0.435,6.328,434.375,655.309,172.722,9868.916,NA,NA
2019-05-30T12:00:00Z,1.39,2.616,0.533,35.552,0.118,0.431,6.502,18.882,39.952,-5.774,679.494,NA,NA
2019-05-30T14:00:00Z,1.439,2.669,0.563,36.183,0.124,0.42,6.637,411.133,610.842,164.467,10237.113,NA,NA
2019-05-30T16:00:00Z,1.477,2.682,0.574,36.148,0.127,0.398,6.573,27.163,47.635,-3.353,885.518,NA,NA
2019-05-30T18:00:00Z,1.42,2.572,0.563,34.828,0.121,0.375,6.269,396.707,579.645,165.92,10042.326,NA,NA
2019-05-30T20:00:00Z,1.364,2.458,0.554,33.305,0.118,0.354,5.75,30.076,53.177,-1.197,977.209,NA,NA
2019-05-30T22:00:00Z,1.298,2.382,0.538,32.396,0.113,0.348,5.551,504.564,743.373,208.918,10652.892,NA,NA
2019-05-31T00:00:00Z,1.344,2.467,0.54,33.175,0.117,0.363,5.756,21.599,49.096,-2.591,963.637,NA,NA
2019-05-31T02:00:00Z,1.388,2.558,0.563,34.486,0.121,0.389,6.02,519.038,765.15,230.407,11339.397,NA,NA
2019-05-31T04:00:00Z,1.446,2.647,0.555,35.627,0.126,0.41,6.283,20.337,57.676,-2.703,1135.687,NA,NA
2019-05-31T06:00:00Z,NA,NA,NA,NA,NA,NA,NA,556.58,786.778,234.617,12229.349,NA,NA
2019-05-31T08:00:00Z,1.523,2.751,0.556,36.834,0.134,0.428,6.604,78.14,137.463,20.131,2525.393,NA,NA
2019-05-31T10:00:00Z,1.566,2.825,0.574,37.776,0.137,0.441,6.818,950.173,1382.479,334.796,16426.618,NA,NA
2019-05-31T12:00:00Z,NA,NA,NA,NA,NA,NA,NA,97.82,137.264,21.167,2176.223,NA,NA
2019-05-31T14:00:00Z,1.678,2.918,0.651,38.869,0.149,0.432,6.945,1617.637,2289.238,442.584,24039.367,NA,NA
2019-05-31T16:00:00Z,1.538,2.823,0.597,35.84,0.135,0.358,6.068,1322.257,1845.452,378.469,21462.747,NA,NA
2019-05-31T18:00:00Z,1.357,2.395,0.58,31.987,0.122,0.311,5.234,120.28,151.253,48.291,2337.7,NA,NA
2019-05-31T20:00:00Z,1.333,2.34,0.556,31.517,0.12,0.302,5.083,1356.339,1909.131,388.526,21996.052,NA,NA
2019-05-31T22:00:00Z,1.335,2.396,NA,31.973,0.122,0.315,5.166,140.463,173.757,69.2,3073.833,NA,NA
2019-06-01T00:00:00Z,1.369,2.419,0.55,32.606,0.125,0.333,5.344,1365.898,1923.069,399.767,21606.854,NA,NA
2019-06-01T02:00:00Z,1.417,2.528,NA,34.041,0.128,0.361,5.64,253.958,239.592,134.991,3473.603,NA,NA
2019-06-01T04:00:00Z,1.471,2.623,0.577,35.204,0.132,0.382,5.915,1435.518,2106.501,419.954,22965.056,NA,NA
2019-06-01T06:00:00Z,1.515,2.701,0.575,36.152,0.138,0.402,6.139,1451.988,2052.252,424.749,22063.478,NA,NA
2019-06-01T08:00:00Z,1.568,2.759,0.572,36.816,0.14,0.406,6.303,1421.956,2026.288,421.759,21483.857,NA,NA
2019-06-01T10:00:00Z,1.59,2.808,0.587,37.482,0.142,0.417,6.462,1407.46,1978.708,417.248,22182.742,NA,NA
2019-06-01T12:00:00Z,1.633,2.845,0.583,37.996,0.147,0.43,6.557,1412.822,2027.068,417.834,20845.434,NA,NA
2019-06-01T14:00:00Z,1.643,2.848,0.595,37.983,0.149,0.398,6.383,1653.025,2325.752,457.762,22152.072,NA,NA
2019-06-01T16:00:00Z,1.497,2.511,0.609,33.523,0.132,0.315,5.306,1641.651,2263.839,458.706,24164.223,NA,NA
2019-06-01T18:00:00Z,1.332,2.326,0.545,31.317,0.125,0.283,4.845,1485.032,2118.545,448.848,22008.291,NA,NA
2019-06-01T20:00:00Z,1.293,2.255,0.642,30.95,0.122,0.273,4.635,1357.609,1880.028,428.749,20233.359,NA,NA
2019-06-01T22:00:00Z,1.269,2.261,0.711,30.747,0.123,0.275,4.613,1320.827,1847.779,420.811,19801.995,NA,NA
2019-06-02T00:00:00Z,1.349,2.406,0.691,32.448,0.126,0.312,5.035,1306.878,1840.642,416.76,19442.111,NA,NA
2019-06-02T02:00:00Z,1.406,2.521,0.547,33.922,0.129,0.339,5.355,1339.442,1960.782,414.356,18689.522,NA,NA
2019-06-02T04:00:00Z,1.46,2.618,0.587,35.258,0.134,0.362,5.632,1422.221,2034.202,426.888,21725.057,NA,NA
2019-06-02T06:00:00Z,NA,NA,NA,NA,NA,NA,NA,1481.632,2144.354,439.325,21011.528,NA,NA
2019-06-02T08:00:00Z,1.534,2.74,0.593,36.781,0.142,0.385,5.947,1469.085,2097.802,416.549,22905.926,NA,NA
2019-06-02T10:00:00Z,1.562,2.742,0.593,37.578,0.144,0.396,6.085,1552.371,2281.797,447.105,22715.908,NA,NA
2019-06-02T12:00:00Z,1.576,2.801,NA,37.745,0.147,0.385,6.126,1575.25,2241.303,448.618,23558.061,NA,NA
2019-06-02T14:00:00Z,1.487,2.615,0.623,35.693,0.139,0.341,5.543,1606.816,2291.986,472.63,23555.587,NA,NA
2019-06-02T16:00:00Z,1.377,2.46,0.589,32.992,0.131,0.283,4.955,1487.438,2098.676,447.277,22319.683,NA,NA
2019-06-02T18:00:00Z,1.281,2.292,0.722,31.224,NA,0.251,4.493,1398.807,2054.923,448,20050.616,NA,NA
2019-06-02T20:00:00Z,1.271,2.255,0.717,31.241,0.127,0.256,4.499,1288.72,1827.848,436.319,19861.79,NA,NA
2019-06-02T22:00:00Z,1.286,2.312,0.699,31.62,0.129,0.273,4.652,1281.24,1818.677,432.412,20741.754,NA,NA
2019-06-03T00:00:00Z,1.358,2.461,0.627,33.411,0.137,0.308,5.005,1304.109,1868.184,430.579,19848.535,NA,NA
2019-06-03T02:00:00Z,1.419,2.554,0.605,35.011,0.138,0.335,5.314,1377.68,2053.618,441.72,20186.392,NA,NA
2019-06-03T04:00:00Z,1.46,2.654,0.651,35.901,0.144,0.358,5.513,1431.164,2069.792,448.452,21085.72,NA,NA
2019-06-03T06:00:00Z,1.469,2.689,0.606,36.391,0.145,0.374,5.611,1490.05,2143.041,453.018,23117.191,NA,NA
2019-06-03T08:00:00Z,1.493,2.688,0.596,35.919,NA,0.387,5.608,1475.657,2130.422,443.694,23455.359,NA,NA
2019-06-03T10:00:00Z,1.535,2.795,0.619,37.776,0.149,0.385,5.898,1540.03,2244.651,473.858,21380.852,NA,NA
2019-06-03T12:00:00Z,1.558,2.828,0.645,38.191,0.153,0.384,5.98,1525.074,2230.397,459.257,22122.318,NA,NA
2019-06-03T14:00:00Z,1.547,2.788,0.704,37.81,0.151,0.352,5.822,1561.965,2261.127,472.543,22084.918,NA,NA
2019-06-03T16:00:00Z,1.446,2.581,0.644,35.036,NA,0.292,5.242,1543.463,2214.034,474.985,21883.444,NA,NA
2019-06-03T18:00:00Z,1.368,2.445,0.596,33.614,0.139,0.257,4.933,1473.711,2163.526,477.393,21724.274,NA,NA
2019-06-03T20:00:00Z,1.363,2.481,0.628,33.796,0.137,0.267,4.953,1380.826,1974.872,457.606,22287.274,NA,NA
2019-06-03T22:00:00Z,NA,NA,NA,NA,NA,NA,NA,310.478,496.532,1428.506,6054.959,NA,NA
2019-06-04T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,1187.014,1669.628,701.394,16932.675,NA,NA
2019-06-04T02:00:00Z,1.424,2.564,0.6,34.785,0.142,NA,5.259,1615.848,2121.938,551.228,21199.405,diverging concentrations,NA
2019-06-04T04:00:00Z,1.449,2.63,0.608,35.587,0.143,NA,5.421,1503.504,2142.966,467.035,21035.791,diverging concentrations,NA
2019-06-04T06:00:00Z,1.467,2.672,0.597,35.902,0.148,NA,5.431,1531.774,2200.803,473.594,23035.007,diverging concentrations,NA
2019-06-04T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,1535.46,2226.839,476.595,22437.726,NA,NA
2019-06-04T10:00:00Z,1.561,2.813,0.637,37.471,0.158,NA,5.743,1800.009,2308.456,588.12,20590.347,diverging concentrations,NA
2019-06-04T12:00:00Z,1.603,2.862,0.672,38.206,0.156,NA,5.903,1617.131,2320.733,501.568,21772.126,diverging concentrations,NA
2019-06-04T14:00:00Z,1.626,2.873,0.67,38.321,0.157,NA,5.932,1706.362,2387.119,543.265,22407.855,diverging concentrations,NA
2019-06-04T17:00:00Z,1.593,2.871,0.763,38.375,NA,0.365,6.021,1814.736,2674.519,688.517,31795.659,NA,NA
2019-06-04T18:00:00Z,1.55,2.788,0.714,37.521,NA,0.276,5.817,1667.817,2467.827,588.567,25833.981,NA,NA
2019-06-04T20:00:00Z,1.548,2.766,NA,37.411,0.159,0.274,5.804,1672.31,2406.628,578.988,27637.304,NA,NA
2019-06-04T22:00:00Z,1.559,2.802,0.666,37.859,0.158,0.295,5.933,1678.616,2423.074,582.925,25774.67,NA,NA
